SFRBurst50,SFRBurst16,SFRBurst84,Mstar50,Mstar16,Mstar84,RA,DEC,VISITID,MODULE,COLID,z,LP
6.04799733355234,1.53130959078823,1.80291082470395,850367333.358036,222740159.776935,333947233.04283,214.943133427401,52.9424362776306,1345002001,NRCB,1,11.44,8.13419634046509
2.90041995504194,0.94179710128984,1.71808074562453,474411397.784067,165829609.813674,404603487.648422,214.922759350125,52.9115334522594,1345002001,NRCB,2,10.1,8.36292104835545
3.15724745236795,0.810417987069337,1.3979386679672,508240330.315168,136781362.777187,263979906.043885,214.732469804431,52.7580750105799,1345061001,NRCB,3,10.01,6.80140914475365
7.67264480433878,1.39419686962124,1.77819979442932,2127513125.68904,547111216.03618,662211336.927245,214.811872759069,52.7371283161805,1345071001,NRCB,4,9.77,8.30885408605323
3.42131843455778,3.24189139911342,6.9999923121443,516210082.686723,496427016.10169,1387945462.39677,214.897234136215,52.8438478746668,1345004001,NRCB,5,8.998,7.47291469930697
3.38879603599139,0.717782704191596,1.04011105290424,627892084.512613,122696193.650262,188957592.55769,214.901234033777,52.8469912643136,1345004001,NRCB,6,8.881,8.31416653261857
4.11785669011553,0.357695806414864,0.376482072756807,888736410.075212,83881959.6624875,73155125.2500472,214.994408776254,52.9893042117131,1345001001,NRCB,7,8.809,7.8045572353149
7.68128390603986,1.25454765172796,1.42870683373711,1402105550.38601,231649802.907532,303467674.542759,214.938540580321,52.9117360682978,1345064001,NRCA,8,8.763,8.32049222885624
10.1664490988057,2.02135339509337,2.70089269396273,1980945475.39217,392177838.102249,516061652.44585,214.967418620147,52.9329524463834,1345064001,NRCA,9,8.715,8.3719706248991
74.1732623866964,12.4197508741965,13.0327706558844,13586610211.289,2300670897.52632,2352114063.62099,215.035402199515,52.8906678020107,1345068001,NRCA,10,8.679,-0.27832215000257
2.05996510535151,0.801805037135121,1.4488504890925,403046738.267881,173046800.617337,283548801.407346,214.961149599286,52.8423791828416,1345069001,NRCA,11,8.638,8.50349722922212
3.63014097546957,0.509998152021376,0.649001538445306,736728771.759747,100305004.438156,120715252.831103,215.005384766213,52.9966074862746,1345001001,NRCB,12,7.993,5.74341204958835
0.840992439237295,0.193498717401403,0.364931046211475,198617683.482086,57167985.1784838,99019072.9174698,214.944767996041,52.9314431459763,1345002001,NRCB,13,7.925,6.3061144758895
9.76858971166569,9.70593417566661,55.0278010880732,1034819511.05842,1029339513.05212,9221036933.54038,214.882986900233,52.8404240119593,1345004001,NRCB,14,7.82,5.88074235841385
7.50300080821541,1.17103183712731,1.28491263726196,1772475781.44152,256195791.119551,299720321.958946,214.830577376035,52.8877980922313,1345003001,NRCB,15,7.769,8.40621653377849
22.009410172622,5.51695684041805,6.69542373869204,4631316665.56046,1139880089.32266,1385700246.83274,214.806026562941,52.7508956270071,1345071001,NRCB,16,7.651,-1.04258430150578
3.7665675575546,0.613992137907866,1.02264882536353,1088754580.12057,179419766.24867,292564494.622642,214.809170104875,52.8683943113635,1345003001,NRCB,17,5.623,3.2429593241662
3.80471198800378,0.447482556511741,0.474117289391422,2732893682.84475,396023005.799618,356866271.231978,214.914523245981,52.9430399837868,1345002001,NRCB,18,4.912,8.44199598664231
1.79159992066411,1.79114023424601,15.2178067860182,198845721.390038,198805359.572544,2416024003.79101,215.005151169035,52.9966588027906,1345001001,NRCB,19,8.005,4.38753081672783
2.4128335292374,0.624432167823612,0.901283673126411,456488199.244553,131890884.18247,197308763.190714,215.011635650389,52.9883742051332,1345001001,NRCB,20,8.873,8.29456473062424
2.88538293092755,1.05387678412113,0.881184438665137,1326503568.129,482663229.328268,535009991.268636,215.001168711717,53.0111958518555,1345001001,NRCB,21,7.104,4.73483549803887
2.32567363768173,0.355213102124933,0.325003477620986,604998741.425001,95274923.8659539,83581846.2582198,215.015805754195,53.0113749069187,1345001001,NRCB,22,6.212,6.98906186714896
1.19191974572484,0.212810520664042,0.21414270462321,746223440.477658,148693134.848138,148262718.929166,214.86895200399,52.8772231921039,1345002001,NRCA,23,5.27,8.38806024570519
1.57319949368618,0.309101730237471,0.271130336615388,443566761.763975,87262365.5716881,86387966.5277512,214.872552394033,52.8759503260043,1345002001,NRCA,24,5.668,3.51752445071871
3.58315493973143,0.4585207088242,0.441303990656944,935655962.477588,115801017.805067,115363717.254341,214.806511666826,52.8787434818676,1345003001,NRCB,25,6.105,7.42942691068391
1.3434821597417,0.228457731593573,0.206876662952568,394088098.643525,72859536.2233915,64585894.0418226,214.805318673283,52.8777686934556,1345003001,NRCB,26,5.641,8.26096796531133
0.79282106023061,0.101112675349325,0.143624259663768,457832636.139215,62028346.7110419,76998563.127557,214.812732569599,52.8814550446059,1345003001,NRCB,27,6.051,7.78276548147007
1.01484312793595,0.124001690803159,0.152091338683578,660814576.644775,109303072.487727,98374382.1004828,214.819690509716,52.879678444091,1345003001,NRCB,28,5.513,8.60115736660478
2.57769999474384,0.627377409069463,0.743451881604675,639078196.74204,148535171.006935,181427694.191424,214.83221053545,52.8849915558178,1345003001,NRCB,29,6.618,8.062193925516
2.6410863413584,0.304035917324092,0.387098750845989,945188863.568728,134617085.350877,188397414.233308,214.83631218759,52.8826842723361,1345003001,NRCB,30,6.005,8.39014252368717
8.8757992620247,1.13329827090528,1.12775690244023,2663004222.4863,317016543.619612,316633990.122033,214.829039763888,52.8756021653169,1345003001,NRCB,31,5.766,6.45006802959775
1.5870709664549,0.274794931378421,0.329704340653829,531700066.494077,126156748.951969,161235608.110057,214.839366178947,52.8824651745919,1345003001,NRCB,32,7.029,5.18099948086417
2.55045783086966,0.588493944146444,0.586498525173772,608303088.508143,164081338.63979,179362405.668209,214.825397447942,52.862973227662,1345003001,NRCB,33,7.179,3.26261122384729
4.83361448467551,0.374946768908265,0.37627796880153,2180626812.63691,218789636.187465,219404899.48877,214.813041537277,52.8341562653638,1345003001,NRCA,34,7.179,3.64298118874734
0.882154817969319,0.109966387763056,0.181239051292125,249379021.056123,31144545.9679584,51539182.3582509,214.878514631438,52.8741438418871,1345004001,NRCB,35,5.664,8.33554320898458
4.68253819759185,0.479701974352835,0.62431704003929,1095246957.78648,111460861.131509,131401082.118655,214.859181370197,52.8535827597864,1345004001,NRCB,36,7.115,4.25942267645653
3.0045577118316,0.575679661112697,0.711247237109072,675296624.089088,125918520.594621,158475735.581516,214.831611122629,52.831503834285,1345004001,NRCA,37,7.064,7.24280881360911
12.5942979258384,1.37085597263871,1.26036028972484,3564750498.63077,476962092.585673,389207838.486437,214.864439031676,52.8536557282371,1345004001,NRCB,38,5.668,4.35490436361674
0.660610361948674,0.153100812211357,0.217144533160185,166150041.703057,39379398.3421471,48501300.4404467,214.892859689783,52.8651611932173,1345004001,NRCB,39,6.695,8.18341331167592
4.00207098421885,0.474718862138421,0.424590969299588,1071779184.28751,125199897.635678,112245899.962668,214.86725453756,52.836729864946,1345004001,NRCB,40,6.059,6.75612080481693
5.06310151232583,4.98711673135858,13.6074133625427,586598934.522355,579699145.528259,2989212492.31883,214.876451564796,52.8394222724979,1345004001,NRCB,41,6.055,6.8966276370928
2.21604748081175,0.183383805630386,0.212487783277076,1048361618.05775,121738819.884459,147459056.335228,214.896353352727,52.8385143573466,1345004001,NRCB,42,5.273,8.44323748808753
1.32722000610199,0.274680377039939,0.352367594085824,369530824.707926,72204940.504362,98683727.6697562,214.90367935737,52.8449187590466,1345004001,NRCB,43,5.804,1.8191010356106
7.97711010809516,0.973199974261005,1.11901141965629,3897461784.46459,722086575.077017,923546455.059358,214.889679860298,52.8329722893278,1345004001,NRCB,44,5.666,5.69216223727378
11.0554449722341,2.65894747421143,3.29975066285736,2906363461.36716,671241764.977167,795712715.074354,214.871762668081,52.8331769418237,1345004001,NRCB,45,6.257,6.84939418806051
0.763739032636047,0.197972690258681,0.272775100733331,183909239.417589,46866569.499583,57751654.7284873,214.860858097525,52.8764376431577,1345003001,NRCB,46,7.167,6.12032966252703
7.27894230069773,0.838909771972976,1.28187053768944,1163405167.02459,130775268.432202,227524080.666305,214.833749123838,52.8681800840296,1345003001,NRCB,47,4.243,2.10671823868968
4.19207445377791,0.836745213208039,1.21607253120409,937278517.250099,185188024.858749,264020469.253255,215.039725394265,52.9015943032354,1345068001,NRCA,48,7.197,-4.20918390305337
5.81682118107486,0.881567862493262,1.03379500506721,1969676439.71679,335857406.027294,368010042.396075,214.959900258631,52.8311799639519,1345069001,NRCA,49,4.897,8.34001344987529
3.75407041591897,0.256907762190796,0.316205145200278,1384779379.331,89430526.5615134,116723553.827781,215.145205068529,52.9672720021466,1345066001,NRCA,50,4.48,7.02980001067742
6.8976858347726,2.14018496863745,2.52541918522074,914206115.337817,327035153.150687,353670625.889935,214.947549935297,52.8371016055563,1345069001,NRCA,51,4.88,2.78612990886067
4.70535412281838,0.648805735178215,0.607526729972704,2327477363.72523,385092792.571608,389918362.523774,214.955152881199,52.8428955590907,1345069001,NRCA,52,4.999,8.23719654416918
4.11187567002439,2.65123782142153,1.62209823332022,1064298761.77034,797013267.195121,657525310.318308,215.030573587964,52.9026023963947,1345068001,NRCA,53,5.007,3.23763490054158
4.21119633896844,0.629065751023414,0.692506223162003,1337138597.65589,201318904.249207,225285431.180548,215.090877309626,52.9515134411841,1345066001,NRCB,54,5.504,5.96815562097696
3.91886179487417,0.83735504633778,0.722632465347868,1241375309.7379,403341366.912821,367586697.316486,215.026940188633,52.907222124716,1345068001,NRCA,55,4.307,8.02959831944935
8.11598580648107,1.10549806667457,1.17635507185739,3281914487.05944,567214352.667376,660193456.782216,214.943783676967,52.8500538074008,1345069001,NRCA,56,4.999,2.74484786969786
2.42303479982869,2.23026885856198,2.57972303835474,364507651.111242,345202170.274865,829647241.015438,215.115991898352,52.9741713459225,1345066001,NRCA,57,4.492,2.99859412851214
14.7891977151965,1.92723842821161,1.81382988014943,5532415516.96735,805505148.890442,895759597.501424,215.079972178762,52.9567419411085,1345066001,NRCB,58,4.756,8.43297113605144
4.67155742012118,0.539429909994998,0.658105414818034,1508661751.80859,173381523.76445,202557138.591136,214.888019691753,52.8882574419573,1345002001,NRCA,59,5.274,8.33278939537373
7.04594897785754,0.76476751758635,0.725004213627973,2951786976.38321,407112192.982726,409737076.638778,214.886088121573,52.8768937587584,1345064001,NRCB,60,4.588,7.06023449906494
20.8468966359412,2.4870811558789,2.69320126025957,6166686310.24143,878207775.100735,891278783.995329,214.74460043412,52.7502991486977,1345061001,NRCB,61,5.206,7.34999050707777
4.87931945213827,0.782041226863073,1.00328545652095,1421935731.58853,230091067.943387,356629447.055151,214.753355300787,52.7409714689451,1345061001,NRCB,62,5.452,7.90942439327079
2.3182578679337,2.20078488278805,7.3505292238886,294767640.649488,283992505.292835,1316609411.89437,215.010709468891,53.0132889048806,1345001001,NRCB,63,5.104,5.00304248560497
6.80417245100115,1.05503816178613,1.26169050739381,844550314.541982,139263884.170662,166336493.722908,214.998284931313,52.9946640995966,1345001001,NRCB,64,4.608,8.3024501791751
4.81131760864675,0.450747415974727,0.613388038570482,1541220502.93305,184168381.39136,209892123.367305,214.859674326088,52.8881421012766,1345002001,NRCA,65,4.809,5.27974459195214
1.82157596283206,0.287043258922266,0.265065618263568,664477866.554966,112415586.686476,117639939.584382,215.015113133006,52.9941249934409,1345001001,NRCB,66,4.645,8.25412661399794
4.62970495748159,0.794715087359524,0.968114761302695,1532210408.2709,282708388.915922,373232029.610776,214.811661524713,52.8371373680498,1345003001,NRCA,67,5.28,8.35632953517531
20.9751247590546,3.69051243111236,3.19952554850003,6470165632.85254,1155231468.9402,994709355.882434,214.864525535873,52.870867248239,1345003001,NRCB,68,5.322,3.70234827273891
8.58087834609147,1.30682694441147,1.38473934208005,5572588199.70006,871042429.25134,910614985.817332,214.823448632158,52.8302843221128,1345004001,NRCA,69,5.251,1.69102419820169
16.1212460025272,9.4852305879904,9.36697475999486,3327481403.2231,2315023743.99819,3346412525.91815,214.988779463042,52.9979755302667,1345001001,NRCB,70,4.642,4.23509046109334
15.1063598328819,2.05937664254823,1.92119128743499,12615979253.573,1889980118.89033,1857718758.54836,215.151957733807,52.9740413723983,1345066001,NRCA,71,4.482,8.38558842125246
50.2663939488987,9.18077947610064,11.3915596162987,16887036805.281,3193271096.40179,4154446753.11737,215.085962694858,52.9522023724356,1345066001,NRCB,72,5.072,8.18498404979853
3.82101729257654,0.271706104241873,0.315018467971941,1920601037.62468,201148143.739795,220252788.399079,215.072403490853,52.9561004647159,1345066001,NRCB,73,3.796,8.50321961549574
2.23517126659841,0.27664516684536,0.351339209890519,723846249.070736,96304568.4756708,126880839.560184,214.891454361282,52.8674560509711,1345004001,NRCB,74,5.15,8.30371634184464
0.705911668688962,0.109351783457026,0.174237495657419,229341633.070084,33279991.9324024,54809000.7851895,214.890779939791,52.8139342231606,1345069001,NRCB,75,5.268,8.35792395265583
0.897466384818234,0.195300436957546,0.30137316967458,195184147.568482,46023351.1053353,75630737.4181675,214.896001020448,52.8698199453322,1345064001,NRCB,76,7.487,2.09839173249124
4.78356268463586,0.85711086156563,0.908147547321559,1160123303.1371,195812168.696354,225195088.241239,214.927705520379,52.8499946891898,1345069001,NRCA,77,7.483,8.40185699807226
1.93491506535155,0.429233791757596,0.708548200567666,461791413.451431,102458588.269328,154997519.233883,214.898010701915,52.8248832507961,1345069001,NRCB,78,7.174,8.39081432854425
7.47685245894013,5.77921801353662,6.66424317081536,1095992774.88416,911579450.605247,1297317073.72797,214.812073220986,52.7467408256169,1345071001,NRCB,79,7.477,4.52931000725523
5.79146289689857,4.54851186162235,3.67006507960032,923960998.32103,766913192.89686,808246632.701646,214.84314342238,52.7478907390087,1345071001,NRCB,80,7.509,6.43943862682413
7.5875077457145,1.76649384940615,2.76539162578508,690875413.708167,168896191.022387,265339408.018771,214.773860518048,52.7805779719768,1345061001,NRCA,81,5.428,3.35798320699503
1.19842776944248,0.219308553167871,0.230976380504549,365281706.189767,64114980.7419847,73718404.7820249,214.769556511055,52.7729324657071,1345061001,NRCA,82,5.45,6.96845685737632
3.11849845979255,3.11812144373888,62.1149350906195,298231213.123789,298198359.426996,8581217387.89268,214.771824350503,52.7781859501553,1345061001,NRCA,83,6.542,-0.207938861002603
0.987120046498067,0.233762051357217,0.204585999900344,353933934.32919,88476417.3040139,104748762.4058,214.884988060178,52.83604513063,1345004001,NRCB,84,6.545,8.32384554218354
2.15939880855538,1.53973309401041,4.54250206545598,222347226.722546,161725645.594517,529327269.206958,214.891551304166,52.8159334274757,1345069001,NRCB,85,5.674,5.1823832414721
0.558717780342174,0.198384044693526,0.335435851202295,170098584.603051,60174985.9822587,105992375.26453,214.918122159731,52.8118207442865,1345069001,NRCB,86,5.93,8.42378347607312
1.94696603294356,0.785302760456291,1.44770289556245,254089267.009212,107843970.750315,209071382.598672,214.805478979169,52.754733902223,1345071001,NRCB,87,5.861,3.68248489981863
1.11503891948791,0.186134751496688,0.243667673814478,339381335.136045,56522135.8312023,86300093.7534127,214.800472650105,52.7488861680473,1345071001,NRCB,88,5.3,9.67544889087208
2.62935702615524,0.851320646097782,1.08879189370195,243327774.693044,80755392.3078491,103291170.55408,214.809855095172,52.7542162566239,1345071001,NRCB,89,5.433,0.484583523796406
3.80788942024191,3.63809069318242,5.11317924652513,477128250.095533,461611047.249564,1057487713.04488,214.812627604766,52.7548540831845,1345071001,NRCB,90,5.427,2.43445124402211
3.89130577948449,0.684183583276553,0.899904074407627,932154401.372659,149855119.18995,205525016.139589,214.789838863096,52.730800091549,1345071001,NRCB,91,6.738,6.4454238621615
3.00907207475668,0.511925391690877,0.616353416377485,820478201.05405,136471517.619895,158386392.336824,214.7991122211,52.7251314123192,1345071001,NRCB,92,6.086,5.48417879697598
0.836524033149081,0.15599001784906,0.162146016825181,216678197.516551,40543289.4080582,37644696.0938885,214.820509075082,52.7371431766809,1345071001,NRCB,93,6.272,4.42754261454774
1.51885596962153,0.200075270248036,0.277820758028766,566400763.486668,73096913.6937025,96582695.187916,214.719977001803,52.7502266555585,1345061001,NRCB,94,4.324,8.10102078603706
1.28097927487809,0.431747215773226,0.441413072642328,347075102.619555,132385666.529195,141573389.729885,214.766485429193,52.782261781204,1345061001,NRCA,95,5.156,1.61310685976079
1.59799470062429,0.170391353795356,0.18645221254591,896730007.899018,135557888.604798,146740130.963606,214.900505188119,52.8715979403865,1345064001,NRCB,96,4.707,8.06175327861043
2.21430986401578,0.36762251503179,0.370771858615468,1501327896.70982,289791549.797125,262156925.793684,214.853208210238,52.8483696163733,1345004001,NRCB,97,4.986,8.30720766424087
3.09324873365616,0.492796964922996,0.614443240674274,1132140592.02843,187473361.647931,278451011.882425,214.900351844099,52.8268315737289,1345069001,NRCB,98,4.554,8.2820177877951
0.316160034315023,0.0618293626580087,0.0724577286585069,112291412.697635,24869331.9184232,33487725.048748,214.937957364456,52.8471081937204,1345069001,NRCA,99,4.824,8.78887118787832
0.404108661389366,0.37980247659985,2.30840287837491,48502263.8980946,46147535.1396058,373284329.596017,214.905780260797,52.8118905452626,1345069001,NRCB,100,4.249,5.17514260225839
1.1534515677792,1.15291353028049,5.57678061051889,147202090.732747,147151705.698632,1075267687.20576,214.956601402076,52.8337964147809,1345069001,NRCA,101,5.736,1.90200341499271
2.71221166089224,0.313100641108118,0.384476120620329,808705361.950096,103997455.105797,114710369.091339,214.785740986774,52.7315659118804,1345071001,NRCB,102,5.288,8.31049845778346
1.75325683291374,0.172492567310775,0.176405032890287,748141574.077784,92053146.4858321,103608528.992523,214.821414964714,52.7548384423929,1345071001,NRCB,103,4.307,8.4240406355976
1.05782731406137,0.876095550218274,1.3388485158665,215879339.313586,190988820.516544,425135698.501367,214.803116033919,52.7265597485703,1345071001,NRCB,104,4.556,6.48195574083365
0.850014230100456,0.17285089857713,0.209593194552388,293451018.072921,64711712.90924,83380377.0728933,214.828394811982,52.7429491581565,1345071001,NRCB,105,4.493,7.94426496977094
1.07704725868917,0.228068430349182,0.237157569916878,365700504.436691,78680372.7535742,72863714.6006649,214.831219463193,52.7518006212951,1345071001,NRCB,106,4.995,8.41948090190897
13.0349902429068,3.23446825454227,4.3585598641981,2200267810.97412,554839378.623751,706242595.125069,3.49898584694678,-30.3247565107011,1324006001,NRCB,107,12.117,8.33669588351194
2.10104508358548,0.420305648896346,0.5535237969634,406309987.360466,77641042.208445,97412905.4997049,215.011979130135,52.9868123687031,1345001001,NRCB,108,8.876,0.748483955207949
3.85850323137078,0.990292557234484,1.0603249529322,923389313.780502,328581840.097376,362295207.65356,214.906573383116,52.9488923094815,1345002001,NRCB,109,11.04,7.39066382517304
